timestamp,pv_ac_kw,pv_ac_kwh
2020-01-01 00:11:00+00:00,0.0,0.0
2020-01-01 01:11:00+00:00,0.0,0.0
2020-01-01 02:11:00+00:00,0.0,0.0
2020-01-01 03:11:00+00:00,0.0,0.0
2020-01-01 04:11:00+00:00,0.0,0.0
2020-01-01 05:11:00+00:00,0.0,0.0
2020-01-01 06:11:00+00:00,0.0,0.0
2020-01-01 07:11:00+00:00,0.0,0.0
2020-01-01 08:11:00+00:00,0.0,0.0
2020-01-01 09:11:00+00:00,0.057130991616,0.057130991616
2020-01-01 10:11:00+00:00,0.138886510464,0.138886510464
2020-01-01 11:11:00+00:00,0.19511726783999997,0.19511726783999997
2020-01-01 12:11:00+00:00,0.28998816921599996,0.28998816921599996
2020-01-01 13:11:00+00:00,0.24039490560000001,0.24039490560000001
2020-01-01 14:11:00+00:00,0.124209456,0.124209456
2020-01-01 15:11:00+00:00,0.056794939392,0.056794939392
2020-01-01 16:11:00+00:00,0.0,0.0
2020-01-01 17:11:00+00:00,0.0,0.0
2020-01-01 18:11:00+00:00,0.0,0.0
2020-01-01 19:11:00+00:00,0.0,0.0
2020-01-01 20:11:00+00:00,0.0,0.0
2020-01-01 21:11:00+00:00,0.0,0.0
2020-01-01 22:11:00+00:00,0.0,0.0
2020-01-01 23:11:00+00:00,0.0,0.0
2020-01-02 00:11:00+00:00,0.0,0.0
2020-01-02 01:11:00+00:00,0.0,0.0
2020-01-02 02:11:00+00:00,0.0,0.0
2020-01-02 03:11:00+00:00,0.0,0.0
2020-01-02 04:11:00+00:00,0.0,0.0
2020-01-02 05:11:00+00:00,0.0,0.0
2020-01-02 06:11:00+00:00,0.0,0.0
2020-01-02 07:11:00+00:00,0.0,0.0
2020-01-02 08:11:00+00:00,0.0,0.0
2020-01-02 09:11:00+00:00,0.07391192256,0.07391192256
2020-01-02 10:11:00+00:00,0.04579793088,0.04579793088
2020-01-02 11:11:00+00:00,0.32390901849599996,0.32390901849599996
2020-01-02 12:11:00+00:00,0.24793017331199999,0.24793017331199999
2020-01-02 13:11:00+00:00,0.202439695872,0.202439695872
2020-01-02 14:11:00+00:00,0.136429128576,0.136429128576
2020-01-02 15:11:00+00:00,0.024579746687999997,0.024579746687999997
2020-01-02 16:11:00+00:00,0.0,0.0
2020-01-02 17:11:00+00:00,0.0,0.0
2020-01-02 18:11:00+00:00,0.0,0.0
2020-01-02 19:11:00+00:00,0.0,0.0
2020-01-02 20:11:00+00:00,0.0,0.0
2020-01-02 21:11:00+00:00,0.0,0.0
2020-01-02 22:11:00+00:00,0.0,0.0
2020-01-02 23:11:00+00:00,0.0,0.0
2020-01-03 00:11:00+00:00,0.0,0.0
2020-01-03 01:11:00+00:00,0.0,0.0
2020-01-03 02:11:00+00:00,0.0,0.0
2020-01-03 03:11:00+00:00,0.0,0.0
2020-01-03 04:11:00+00:00,0.0,0.0
2020-01-03 05:11:00+00:00,0.0,0.0
2020-01-03 06:11:00+00:00,0.0,0.0
2020-01-03 07:11:00+00:00,0.0,0.0
2020-01-03 08:11:00+00:00,0.0,0.0
2020-01-03 09:11:00+00:00,0.024775777152,0.024775777152
2020-01-03 10:11:00+00:00,0.18695267827200002,0.18695267827200002
2020-01-03 11:11:00+00:00,0.7358123306620798,0.7358123306620798
2020-01-03 12:11:00+00:00,0.78621582986208,0.78621582986208
2020-01-03 13:11:00+00:00,0.6297821781551998,0.6297821781551998
2020-01-03 14:11:00+00:00,0.328669312512,0.328669312512
2020-01-03 15:11:00+00:00,0.18320754317183996,0.18320754317183996
2020-01-03 16:11:00+00:00,0.0,0.0
2020-01-03 17:11:00+00:00,0.0,0.0
2020-01-03 18:11:00+00:00,0.0,0.0
2020-01-03 19:11:00+00:00,0.0,0.0
2020-01-03 20:11:00+00:00,0.0,0.0
2020-01-03 21:11:00+00:00,0.0,0.0
2020-01-03 22:11:00+00:00,0.0,0.0
2020-01-03 23:11:00+00:00,0.0,0.0
2020-01-04 00:11:00+00:00,0.0,0.0
2020-01-04 01:11:00+00:00,0.0,0.0
2020-01-04 02:11:00+00:00,0.0,0.0
2020-01-04 03:11:00+00:00,0.0,0.0
2020-01-04 04:11:00+00:00,0.0,0.0
2020-01-04 05:11:00+00:00,0.0,0.0
2020-01-04 06:11:00+00:00,0.0,0.0
2020-01-04 07:11:00+00:00,0.0,0.0
2020-01-04 08:11:00+00:00,0.0,0.0
2020-01-04 09:11:00+00:00,0.03203616959999999,0.03203616959999999
2020-01-04 10:11:00+00:00,0.20487607449600004,0.20487607449600004
2020-01-04 11:11:00+00:00,0.436335792,0.436335792
2020-01-04 12:11:00+00:00,0.7879661391792,0.7879661391792
2020-01-04 13:11:00+00:00,0.56074851072,0.56074851072
2020-01-04 14:11:00+00:00,0.23801453568,0.23801453568
2020-01-04 15:11:00+00:00,0.05634686976,0.05634686976
2020-01-04 16:11:00+00:00,0.0,0.0
2020-01-04 17:11:00+00:00,0.0,0.0
2020-01-04 18:11:00+00:00,0.0,0.0
2020-01-04 19:11:00+00:00,0.0,0.0
2020-01-04 20:11:00+00:00,0.0,0.0
2020-01-04 21:11:00+00:00,0.0,0.0
2020-01-04 22:11:00+00:00,0.0,0.0
2020-01-04 23:11:00+00:00,0.0,0.0
2020-01-05 00:11:00+00:00,0.0,0.0
2020-01-05 01:11:00+00:00,0.0,0.0
2020-01-05 02:11:00+00:00,0.0,0.0
2020-01-05 03:11:00+00:00,0.0,0.0
2020-01-05 04:11:00+00:00,0.0,0.0
2020-01-05 05:11:00+00:00,0.0,0.0
2020-01-05 06:11:00+00:00,0.0,0.0
2020-01-05 07:11:00+00:00,0.0,0.0
2020-01-05 08:11:00+00:00,0.0,0.0
2020-01-05 09:11:00+00:00,0.11746523721695998,0.11746523721695998
2020-01-05 10:11:00+00:00,0.241969341312,0.241969341312
2020-01-05 11:11:00+00:00,0.35214572736,0.35214572736
2020-01-05 12:11:00+00:00,0.42773370048000003,0.42773370048000003
2020-01-05 13:11:00+00:00,0.32110820351999997,0.32110820351999997
2020-01-05 14:11:00+00:00,0.33146147519999997,0.33146147519999997
2020-01-05 15:11:00+00:00,0.12914191007232,0.12914191007232
2020-01-05 16:11:00+00:00,0.0,0.0
2020-01-05 17:11:00+00:00,0.0,0.0
2020-01-05 18:11:00+00:00,0.0,0.0
2020-01-05 19:11:00+00:00,0.0,0.0
2020-01-05 20:11:00+00:00,0.0,0.0
2020-01-05 21:11:00+00:00,0.0,0.0
2020-01-05 22:11:00+00:00,0.0,0.0
2020-01-05 23:11:00+00:00,0.0,0.0
2020-01-06 00:11:00+00:00,0.0,0.0
2020-01-06 01:11:00+00:00,0.0,0.0
2020-01-06 02:11:00+00:00,0.0,0.0
2020-01-06 03:11:00+00:00,0.0,0.0
2020-01-06 04:11:00+00:00,0.0,0.0
2020-01-06 05:11:00+00:00,0.0,0.0
2020-01-06 06:11:00+00:00,0.0,0.0
2020-01-06 07:11:00+00:00,0.0,0.0
2020-01-06 08:11:00+00:00,0.0,0.0
2020-01-06 09:11:00+00:00,0.053251447679999994,0.053251447679999994
2020-01-06 10:11:00+00:00,0.10258217049599999,0.10258217049599999
2020-01-06 11:11:00+00:00,0.113154490368,0.113154490368
2020-01-06 12:11:00+00:00,0.144539822976,0.144539822976
2020-01-06 13:11:00+00:00,0.07391192256,0.07391192256
2020-01-06 14:11:00+00:00,0.36247670783999997,0.36247670783999997
2020-01-06 15:11:00+00:00,0.0352415616,0.0352415616
2020-01-06 16:11:00+00:00,0.0,0.0
2020-01-06 17:11:00+00:00,0.0,0.0
2020-01-06 18:11:00+00:00,0.0,0.0
2020-01-06 19:11:00+00:00,0.0,0.0
2020-01-06 20:11:00+00:00,0.0,0.0
2020-01-06 21:11:00+00:00,0.0,0.0
2020-01-06 22:11:00+00:00,0.0,0.0
2020-01-06 23:11:00+00:00,0.0,0.0
2020-01-07 00:11:00+00:00,0.0,0.0
2020-01-07 01:11:00+00:00,0.0,0.0
2020-01-07 02:11:00+00:00,0.0,0.0
2020-01-07 03:11:00+00:00,0.0,0.0
2020-01-07 04:11:00+00:00,0.0,0.0
2020-01-07 05:11:00+00:00,0.0,0.0
2020-01-07 06:11:00+00:00,0.0,0.0
2020-01-07 07:11:00+00:00,0.0,0.0
2020-01-07 08:11:00+00:00,0.0,0.0
2020-01-07 09:11:00+00:00,0.01766610624,0.01766610624
2020-01-07 10:11:00+00:00,0.06688837824,0.06688837824
2020-01-07 11:11:00+00:00,0.199371947904,0.199371947904
2020-01-07 12:11:00+00:00,0.15382922649599998,0.15382922649599998
2020-01-07 13:11:00+00:00,0.21932029324799998,0.21932029324799998
2020-01-07 14:11:00+00:00,0.045433874304,0.045433874304
2020-01-07 15:11:00+00:00,0.04185990144,0.04185990144
2020-01-07 16:11:00+00:00,0.0,0.0
2020-01-07 17:11:00+00:00,0.0,0.0
2020-01-07 18:11:00+00:00,0.0,0.0
2020-01-07 19:11:00+00:00,0.0,0.0
2020-01-07 20:11:00+00:00,0.0,0.0
2020-01-07 21:11:00+00:00,0.0,0.0
2020-01-07 22:11:00+00:00,0.0,0.0
2020-01-07 23:11:00+00:00,0.0,0.0
2020-01-08 00:11:00+00:00,0.0,0.0
2020-01-08 01:11:00+00:00,0.0,0.0
2020-01-08 02:11:00+00:00,0.0,0.0
2020-01-08 03:11:00+00:00,0.0,0.0
2020-01-08 04:11:00+00:00,0.0,0.0
2020-01-08 05:11:00+00:00,0.0,0.0
2020-01-08 06:11:00+00:00,0.0,0.0
2020-01-08 07:11:00+00:00,0.0,0.0
2020-01-08 08:11:00+00:00,0.0,0.0
2020-01-08 09:11:00+00:00,0.042027927552,0.042027927552
2020-01-08 10:11:00+00:00,0.10136398118400002,0.10136398118400002
2020-01-08 11:11:00+00:00,0.33974899660799995,0.33974899660799995
2020-01-08 12:11:00+00:00,0.44897019648000003,0.44897019648000003
2020-01-08 13:11:00+00:00,0.41492938751999997,0.41492938751999997
2020-01-08 14:11:00+00:00,0.18472633228799998,0.18472633228799998
2020-01-08 15:11:00+00:00,0.073617876864,0.073617876864
2020-01-08 16:11:00+00:00,0.0,0.0
2020-01-08 17:11:00+00:00,0.0,0.0
2020-01-08 18:11:00+00:00,0.0,0.0
2020-01-08 19:11:00+00:00,0.0,0.0
2020-01-08 20:11:00+00:00,0.0,0.0
2020-01-08 21:11:00+00:00,0.0,0.0
2020-01-08 22:11:00+00:00,0.0,0.0
2020-01-08 23:11:00+00:00,0.0,0.0
2020-01-09 00:11:00+00:00,0.0,0.0
2020-01-09 01:11:00+00:00,0.0,0.0
2020-01-09 02:11:00+00:00,0.0,0.0
2020-01-09 03:11:00+00:00,0.0,0.0
2020-01-09 04:11:00+00:00,0.0,0.0
2020-01-09 05:11:00+00:00,0.0,0.0
2020-01-09 06:11:00+00:00,0.0,0.0
2020-01-09 07:11:00+00:00,0.0,0.0
2020-01-09 08:11:00+00:00,0.0,0.0
2020-01-09 09:11:00+00:00,0.09109227878399999,0.09109227878399999
2020-01-09 10:11:00+00:00,0.168070496256,0.168070496256
2020-01-09 11:11:00+00:00,0.25139242598399997,0.25139242598399997
2020-01-09 12:11:00+00:00,0.36174859468799997,0.36174859468799997
2020-01-09 13:11:00+00:00,0.461028629376,0.461028629376
2020-01-09 14:11:00+00:00,0.5189384351894399,0.5189384351894399
2020-01-09 15:11:00+00:00,0.07742245631999999,0.07742245631999999
2020-01-09 16:11:00+00:00,0.0,0.0
2020-01-09 17:11:00+00:00,0.0,0.0
2020-01-09 18:11:00+00:00,0.0,0.0
2020-01-09 19:11:00+00:00,0.0,0.0
2020-01-09 20:11:00+00:00,0.0,0.0
2020-01-09 21:11:00+00:00,0.0,0.0
2020-01-09 22:11:00+00:00,0.0,0.0
2020-01-09 23:11:00+00:00,0.0,0.0
2020-01-10 00:11:00+00:00,0.0,0.0
2020-01-10 01:11:00+00:00,0.0,0.0
2020-01-10 02:11:00+00:00,0.0,0.0
2020-01-10 03:11:00+00:00,0.0,0.0
2020-01-10 04:11:00+00:00,0.0,0.0
2020-01-10 05:11:00+00:00,0.0,0.0
2020-01-10 06:11:00+00:00,0.0,0.0
2020-01-10 07:11:00+00:00,0.0,0.0
2020-01-10 08:11:00+00:00,0.0,0.0
2020-01-10 09:11:00+00:00,0.19488948905184,0.19488948905184
2020-01-10 10:11:00+00:00,0.54913834093536,0.54913834093536
2020-01-10 11:11:00+00:00,0.74705944181472,0.74705944181472
2020-01-10 12:11:00+00:00,0.639093129216,0.639093129216
2020-01-10 13:11:00+00:00,0.39234202828799997,0.39234202828799997
2020-01-10 14:11:00+00:00,0.3189296597759999,0.3189296597759999
2020-01-10 15:11:00+00:00,0.259868696064,0.259868696064
2020-01-10 16:11:00+00:00,0.0,0.0
2020-01-10 17:11:00+00:00,0.0,0.0
2020-01-10 18:11:00+00:00,0.0,0.0
2020-01-10 19:11:00+00:00,0.0,0.0
2020-01-10 20:11:00+00:00,0.0,0.0
2020-01-10 21:11:00+00:00,0.0,0.0
2020-01-10 22:11:00+00:00,0.0,0.0
2020-01-10 23:11:00+00:00,0.0,0.0
2020-01-11 00:11:00+00:00,0.0,0.0
2020-01-11 01:11:00+00:00,0.0,0.0
2020-01-11 02:11:00+00:00,0.0,0.0
2020-01-11 03:11:00+00:00,0.0,0.0
2020-01-11 04:11:00+00:00,0.0,0.0
2020-01-11 05:11:00+00:00,0.0,0.0
2020-01-11 06:11:00+00:00,0.0,0.0
2020-01-11 07:11:00+00:00,0.0,0.0
2020-01-11 08:11:00+00:00,0.0,0.0
2020-01-11 09:11:00+00:00,0.20631874444799997,0.20631874444799997
2020-01-11 10:11:00+00:00,0.412353895296,0.412353895296
2020-01-11 11:11:00+00:00,0.268152221568,0.268152221568
2020-01-11 12:11:00+00:00,0.115290730368,0.115290730368
2020-01-11 13:11:00+00:00,0.06998049792,0.06998049792
2020-01-11 14:11:00+00:00,0.1739819904,0.1739819904
2020-01-11 15:11:00+00:00,0.10116094963200001,0.10116094963200001
2020-01-11 16:11:00+00:00,0.0,0.0
2020-01-11 17:11:00+00:00,0.0,0.0
2020-01-11 18:11:00+00:00,0.0,0.0
2020-01-11 19:11:00+00:00,0.0,0.0
2020-01-11 20:11:00+00:00,0.0,0.0
2020-01-11 21:11:00+00:00,0.0,0.0
2020-01-11 22:11:00+00:00,0.0,0.0
2020-01-11 23:11:00+00:00,0.0,0.0
2020-01-12 00:11:00+00:00,0.0,0.0
2020-01-12 01:11:00+00:00,0.0,0.0
2020-01-12 02:11:00+00:00,0.0,0.0
2020-01-12 03:11:00+00:00,0.0,0.0
2020-01-12 04:11:00+00:00,0.0,0.0
2020-01-12 05:11:00+00:00,0.0,0.0
2020-01-12 06:11:00+00:00,0.0,0.0
2020-01-12 07:11:00+00:00,0.0,0.0
2020-01-12 08:11:00+00:00,0.0,0.0
2020-01-12 09:11:00+00:00,0.16840654848,0.16840654848
2020-01-12 10:11:00+00:00,0.07040056319999999,0.07040056319999999
2020-01-12 11:11:00+00:00,0.52335865536,0.52335865536
2020-01-12 12:11:00+00:00,0.53356579584,0.53356579584
2020-01-12 13:11:00+00:00,0.63185174208,0.63185174208
2020-01-12 14:11:00+00:00,0.4105897036799999,0.4105897036799999
2020-01-12 15:11:00+00:00,0.29408590333919993,0.29408590333919993
2020-01-12 16:11:00+00:00,0.0,0.0
2020-01-12 17:11:00+00:00,0.0,0.0
2020-01-12 18:11:00+00:00,0.0,0.0
2020-01-12 19:11:00+00:00,0.0,0.0
2020-01-12 20:11:00+00:00,0.0,0.0
2020-01-12 21:11:00+00:00,0.0,0.0
2020-01-12 22:11:00+00:00,0.0,0.0
2020-01-12 23:11:00+00:00,0.0,0.0
2020-01-13 00:11:00+00:00,0.0,0.0
2020-01-13 01:11:00+00:00,0.0,0.0
2020-01-13 02:11:00+00:00,0.0,0.0
2020-01-13 03:11:00+00:00,0.0,0.0
2020-01-13 04:11:00+00:00,0.0,0.0
2020-01-13 05:11:00+00:00,0.0,0.0
2020-01-13 06:11:00+00:00,0.0,0.0
2020-01-13 07:11:00+00:00,0.0,0.0
2020-01-13 08:11:00+00:00,0.0,0.0
2020-01-13 09:11:00+00:00,0.11713901760000002,0.11713901760000002
2020-01-13 10:11:00+00:00,0.204470011392,0.204470011392
2020-01-13 11:11:00+00:00,0.130240430976,0.130240430976
2020-01-13 12:11:00+00:00,0.6250956921599999,0.6250956921599999
2020-01-13 13:11:00+00:00,0.237538461696,0.237538461696
2020-01-13 14:11:00+00:00,0.21326223859199997,0.21326223859199997
2020-01-13 15:11:00+00:00,0.08427302092800001,0.08427302092800001
2020-01-13 16:11:00+00:00,0.0,0.0
2020-01-13 17:11:00+00:00,0.0,0.0
2020-01-13 18:11:00+00:00,0.0,0.0
2020-01-13 19:11:00+00:00,0.0,0.0
2020-01-13 20:11:00+00:00,0.0,0.0
2020-01-13 21:11:00+00:00,0.0,0.0
2020-01-13 22:11:00+00:00,0.0,0.0
2020-01-13 23:11:00+00:00,0.0,0.0
2020-01-14 00:11:00+00:00,0.0,0.0
2020-01-14 01:11:00+00:00,0.0,0.0
2020-01-14 02:11:00+00:00,0.0,0.0
2020-01-14 03:11:00+00:00,0.0,0.0
2020-01-14 04:11:00+00:00,0.0,0.0
2020-01-14 05:11:00+00:00,0.0,0.0
2020-01-14 06:11:00+00:00,0.0,0.0
2020-01-14 07:11:00+00:00,0.0,0.0
2020-01-14 08:11:00+00:00,0.0,0.0
2020-01-14 09:11:00+00:00,0.25990350794207995,0.25990350794207995
2020-01-14 10:11:00+00:00,0.35903387327999997,0.35903387327999997
2020-01-14 11:11:00+00:00,0.348700416,0.348700416
2020-01-14 12:11:00+00:00,0.32390901849599996,0.32390901849599996
2020-01-14 13:11:00+00:00,0.233603833728,0.233603833728
2020-01-14 14:11:00+00:00,0.19088160959999997,0.19088160959999997
2020-01-14 15:11:00+00:00,0.13134536448,0.13134536448
2020-01-14 16:11:00+00:00,0.0,0.0
2020-01-14 17:11:00+00:00,0.0,0.0
2020-01-14 18:11:00+00:00,0.0,0.0
2020-01-14 19:11:00+00:00,0.0,0.0
2020-01-14 20:11:00+00:00,0.0,0.0
2020-01-14 21:11:00+00:00,0.0,0.0
2020-01-14 22:11:00+00:00,0.0,0.0
2020-01-14 23:11:00+00:00,0.0,0.0
2020-01-15 00:11:00+00:00,0.0,0.0
2020-01-15 01:11:00+00:00,0.0,0.0
2020-01-15 02:11:00+00:00,0.0,0.0
2020-01-15 03:11:00+00:00,0.0,0.0
2020-01-15 04:11:00+00:00,0.0,0.0
2020-01-15 05:11:00+00:00,0.0,0.0
2020-01-15 06:11:00+00:00,0.0,0.0
2020-01-15 07:11:00+00:00,0.0,0.0
2020-01-15 08:11:00+00:00,0.0,0.0
2020-01-15 09:11:00+00:00,0.11690798169599999,0.11690798169599999
2020-01-15 10:11:00+00:00,0.23245481318400002,0.23245481318400002
2020-01-15 11:11:00+00:00,0.8297486033020799,0.8297486033020799
2020-01-15 12:11:00+00:00,0.8861677051363201,0.8861677051363201
2020-01-15 13:11:00+00:00,0.6149554252799999,0.6149554252799999
2020-01-15 14:11:00+00:00,0.17886879936,0.17886879936
2020-01-15 15:11:00+00:00,0.33149597368032,0.33149597368032
2020-01-15 16:11:00+00:00,0.0,0.0
2020-01-15 17:11:00+00:00,0.0,0.0
2020-01-15 18:11:00+00:00,0.0,0.0
2020-01-15 19:11:00+00:00,0.0,0.0
2020-01-15 20:11:00+00:00,0.0,0.0
2020-01-15 21:11:00+00:00,0.0,0.0
2020-01-15 22:11:00+00:00,0.0,0.0
2020-01-15 23:11:00+00:00,0.0,0.0
2020-01-16 00:11:00+00:00,0.0,0.0
2020-01-16 01:11:00+00:00,0.0,0.0
2020-01-16 02:11:00+00:00,0.0,0.0
2020-01-16 03:11:00+00:00,0.0,0.0
2020-01-16 04:11:00+00:00,0.0,0.0
2020-01-16 05:11:00+00:00,0.0,0.0
2020-01-16 06:11:00+00:00,0.0,0.0
2020-01-16 07:11:00+00:00,0.0,0.0
2020-01-16 08:11:00+00:00,0.0,0.0
2020-01-16 09:11:00+00:00,0.204063948288,0.204063948288
2020-01-16 10:11:00+00:00,0.283649724288,0.283649724288
2020-01-16 11:11:00+00:00,0.36247670783999997,0.36247670783999997
2020-01-16 12:11:00+00:00,0.292286969856,0.292286969856
2020-01-16 13:11:00+00:00,0.15035085811200002,0.15035085811200002
2020-01-16 14:11:00+00:00,0.19165172927999996,0.19165172927999996
2020-01-16 15:11:00+00:00,0.080449089408,0.080449089408
2020-01-16 16:11:00+00:00,0.0,0.0
2020-01-16 17:11:00+00:00,0.0,0.0
2020-01-16 18:11:00+00:00,0.0,0.0
2020-01-16 19:11:00+00:00,0.0,0.0
2020-01-16 20:11:00+00:00,0.0,0.0
2020-01-16 21:11:00+00:00,0.0,0.0
2020-01-16 22:11:00+00:00,0.0,0.0
2020-01-16 23:11:00+00:00,0.0,0.0
2020-01-17 00:11:00+00:00,0.0,0.0
2020-01-17 01:11:00+00:00,0.0,0.0
2020-01-17 02:11:00+00:00,0.0,0.0
2020-01-17 03:11:00+00:00,0.0,0.0
2020-01-17 04:11:00+00:00,0.0,0.0
2020-01-17 05:11:00+00:00,0.0,0.0
2020-01-17 06:11:00+00:00,0.0,0.0
2020-01-17 07:11:00+00:00,0.0,0.0
2020-01-17 08:11:00+00:00,0.0,0.0
2020-01-17 09:11:00+00:00,0.12698731929600002,0.12698731929600002
2020-01-17 10:11:00+00:00,0.144539822976,0.144539822976
2020-01-17 11:11:00+00:00,0.10963120934400002,0.10963120934400002
2020-01-17 12:11:00+00:00,0.40085026560000003,0.40085026560000003
2020-01-17 13:11:00+00:00,0.421650432,0.421650432
2020-01-17 14:11:00+00:00,0.424267105152,0.424267105152
2020-01-17 15:11:00+00:00,0.34111071247583996,0.34111071247583996
2020-01-17 16:11:00+00:00,0.0,0.0
2020-01-17 17:11:00+00:00,0.0,0.0
2020-01-17 18:11:00+00:00,0.0,0.0
2020-01-17 19:11:00+00:00,0.0,0.0
2020-01-17 20:11:00+00:00,0.0,0.0
2020-01-17 21:11:00+00:00,0.0,0.0
2020-01-17 22:11:00+00:00,0.0,0.0
2020-01-17 23:11:00+00:00,0.0,0.0
2020-01-18 00:11:00+00:00,0.0,0.0
2020-01-18 01:11:00+00:00,0.0,0.0
2020-01-18 02:11:00+00:00,0.0,0.0
2020-01-18 03:11:00+00:00,0.0,0.0
2020-01-18 04:11:00+00:00,0.0,0.0
2020-01-18 05:11:00+00:00,0.0,0.0
2020-01-18 06:11:00+00:00,0.0,0.0
2020-01-18 07:11:00+00:00,0.0,0.0
2020-01-18 08:11:00+00:00,0.0,0.0
2020-01-18 09:11:00+00:00,0.32242861726176,0.32242861726176
2020-01-18 10:11:00+00:00,0.6735866796719999,0.6735866796719999
2020-01-18 11:11:00+00:00,0.8854007504764798,0.8854007504764798
2020-01-18 12:11:00+00:00,0.9687225897187197,0.9687225897187197
2020-01-18 13:11:00+00:00,0.7184975086358399,0.7184975086358399
2020-01-18 14:11:00+00:00,0.6336049822358399,0.6336049822358399
2020-01-18 15:11:00+00:00,0.344551742976,0.344551742976
2020-01-18 16:11:00+00:00,0.0,0.0
2020-01-18 17:11:00+00:00,0.0,0.0
2020-01-18 18:11:00+00:00,0.0,0.0
2020-01-18 19:11:00+00:00,0.0,0.0
2020-01-18 20:11:00+00:00,0.0,0.0
2020-01-18 21:11:00+00:00,0.0,0.0
2020-01-18 22:11:00+00:00,0.0,0.0
2020-01-18 23:11:00+00:00,0.0,0.0
2020-01-19 00:11:00+00:00,0.0,0.0
2020-01-19 01:11:00+00:00,0.0,0.0
2020-01-19 02:11:00+00:00,0.0,0.0
2020-01-19 03:11:00+00:00,0.0,0.0
2020-01-19 04:11:00+00:00,0.0,0.0
2020-01-19 05:11:00+00:00,0.0,0.0
2020-01-19 06:11:00+00:00,0.0,0.0
2020-01-19 07:11:00+00:00,0.0,0.0
2020-01-19 08:11:00+00:00,0.0,0.0
2020-01-19 09:11:00+00:00,0.31902236272608,0.31902236272608
2020-01-19 10:11:00+00:00,0.6580428753225599,0.6580428753225599
2020-01-19 11:11:00+00:00,0.8839796240611199,0.8839796240611199
2020-01-19 12:11:00+00:00,0.92574237351648,0.92574237351648
2020-01-19 13:11:00+00:00,0.7266960095999999,0.7266960095999999
2020-01-19 14:11:00+00:00,0.5858056028159999,0.5858056028159999
2020-01-19 15:11:00+00:00,0.330643619328,0.330643619328
2020-01-19 16:11:00+00:00,0.0,0.0
2020-01-19 17:11:00+00:00,0.0,0.0
2020-01-19 18:11:00+00:00,0.0,0.0
2020-01-19 19:11:00+00:00,0.0,0.0
2020-01-19 20:11:00+00:00,0.0,0.0
2020-01-19 21:11:00+00:00,0.0,0.0
2020-01-19 22:11:00+00:00,0.0,0.0
2020-01-19 23:11:00+00:00,0.0,0.0
2020-01-20 00:11:00+00:00,0.0,0.0
2020-01-20 01:11:00+00:00,0.0,0.0
2020-01-20 02:11:00+00:00,0.0,0.0
2020-01-20 03:11:00+00:00,0.0,0.0
2020-01-20 04:11:00+00:00,0.0,0.0
2020-01-20 05:11:00+00:00,0.0,0.0
2020-01-20 06:11:00+00:00,0.0,0.0
2020-01-20 07:11:00+00:00,0.0,0.0
2020-01-20 08:11:00+00:00,0.0,0.0
2020-01-20 09:11:00+00:00,0.33760577232096006,0.33760577232096006
2020-01-20 10:11:00+00:00,0.6463476625046399,0.6463476625046399
2020-01-20 11:11:00+00:00,0.8347736454422399,0.8347736454422399
2020-01-20 12:11:00+00:00,0.9506453716655999,0.9506453716655999
2020-01-20 13:11:00+00:00,0.7691853444758399,0.7691853444758399
2020-01-20 14:11:00+00:00,0.6798360849609599,0.6798360849609599
2020-01-20 15:11:00+00:00,0.38276563394783997,0.38276563394783997
2020-01-20 16:11:00+00:00,0.0,0.0
2020-01-20 17:11:00+00:00,0.0,0.0
2020-01-20 18:11:00+00:00,0.0,0.0
2020-01-20 19:11:00+00:00,0.0,0.0
2020-01-20 20:11:00+00:00,0.0,0.0
2020-01-20 21:11:00+00:00,0.0,0.0
2020-01-20 22:11:00+00:00,0.0,0.0
2020-01-20 23:11:00+00:00,0.0,0.0
2020-01-21 00:11:00+00:00,0.0,0.0
2020-01-21 01:11:00+00:00,0.0,0.0
2020-01-21 02:11:00+00:00,0.0,0.0
2020-01-21 03:11:00+00:00,0.0,0.0
2020-01-21 04:11:00+00:00,0.0,0.0
2020-01-21 05:11:00+00:00,0.0,0.0
2020-01-21 06:11:00+00:00,0.0,0.0
2020-01-21 07:11:00+00:00,0.0,0.0
2020-01-21 08:11:00+00:00,0.0,0.0
2020-01-21 09:11:00+00:00,0.16265665727999998,0.16265665727999998
2020-01-21 10:11:00+00:00,0.32819330457599993,0.32819330457599993
2020-01-21 11:11:00+00:00,0.6030819102719999,0.6030819102719999
2020-01-21 12:11:00+00:00,0.9787127377507198,0.9787127377507198
2020-01-21 13:11:00+00:00,0.8682393919689598,0.8682393919689598
2020-01-21 14:11:00+00:00,0.6561036267849598,0.6561036267849598
2020-01-21 15:11:00+00:00,0.23944275763200001,0.23944275763200001
2020-01-21 16:11:00+00:00,0.0,0.0
2020-01-21 17:11:00+00:00,0.0,0.0
2020-01-21 18:11:00+00:00,0.0,0.0
2020-01-21 19:11:00+00:00,0.0,0.0
2020-01-21 20:11:00+00:00,0.0,0.0
2020-01-21 21:11:00+00:00,0.0,0.0
2020-01-21 22:11:00+00:00,0.0,0.0
2020-01-21 23:11:00+00:00,0.0,0.0
2020-01-22 00:11:00+00:00,0.0,0.0
2020-01-22 01:11:00+00:00,0.0,0.0
2020-01-22 02:11:00+00:00,0.0,0.0
2020-01-22 03:11:00+00:00,0.0,0.0
2020-01-22 04:11:00+00:00,0.0,0.0
2020-01-22 05:11:00+00:00,0.0,0.0
